,week,day,date,time,at_value,boxscore,season_year,home_team,away_team,is_winner,team,opponent,week_team_opponent,glicko2_rating,elo_rating
5369,3,Sun,2020-09-27,4:25PM,@,boxscore,2020,Denver Broncos,Tampa Bay Buccaneers,True,Tampa Bay Buccaneers,Denver Broncos,2020-3-Tampa Bay Buccaneers-Denver Broncos,1450.160856541439,1939.6033688010127
5370,3,Sun,2020-09-27,8:20PM,@,boxscore,2020,New Orleans Saints,Green Bay Packers,True,Green Bay Packers,New Orleans Saints,2020-3-Green Bay Packers-New Orleans Saints,1621.5345561822737,3362.7225820123926
5371,3,Mon,2020-09-28,8:15PM,@,boxscore,2020,Baltimore Ravens,Kansas City Chiefs,True,Kansas City Chiefs,Baltimore Ravens,2020-3-Kansas City Chiefs-Baltimore Ravens,1712.3875665374605,1188.0177214705557
5372,4,Thu,2020-10-01,8:20PM,@,boxscore,2020,New York Jets,Denver Broncos,True,Denver Broncos,New York Jets,2020-4-Denver Broncos-New York Jets,1470.3889245150076,2718.689217613325
5373,4,Sun,2020-10-04,1:00PM,,boxscore,2020,Carolina Panthers,Arizona Cardinals,True,Carolina Panthers,Arizona Cardinals,2020-4-Carolina Panthers-Arizona Cardinals,1472.4748658098015,589.4941861070265
5374,4,Sun,2020-10-04,1:00PM,@,boxscore,2020,Chicago Bears,Indianapolis Colts,True,Indianapolis Colts,Chicago Bears,2020-4-Indianapolis Colts-Chicago Bears,1507.324558680245,3094.6703343427293
5375,4,Sun,2020-10-04,1:00PM,,boxscore,2020,Cincinnati Bengals,Jacksonville Jaguars,True,Cincinnati Bengals,Jacksonville Jaguars,2020-4-Cincinnati Bengals-Jacksonville Jaguars,1367.533338267879,168.98079319078542
5376,4,Sun,2020-10-04,1:00PM,@,boxscore,2020,Dallas Cowboys,Cleveland Browns,True,Cleveland Browns,Dallas Cowboys,2020-4-Cleveland Browns-Dallas Cowboys,1398.1121625698688,-628.274899473099
5377,4,Sun,2020-10-04,1:00PM,@,boxscore,2020,Detroit Lions,New Orleans Saints,True,New Orleans Saints,Detroit Lions,2020-4-New Orleans Saints-Detroit Lions,1646.2812403200594,2620.0169279550523
5378,4,Sun,2020-10-04,1:00PM,@,boxscore,2020,Houston Texans,Minnesota Vikings,True,Minnesota Vikings,Houston Texans,2020-4-Minnesota Vikings-Houston Texans,1568.3905842031056,1755.3161096297147
5379,4,Sun,2020-10-04,1:00PM,@,boxscore,2020,Miami Dolphins,Seattle Seahawks,True,Seattle Seahawks,Miami Dolphins,2020-4-Seattle Seahawks-Miami Dolphins,1651.4829931260801,2137.0868807607303
5380,4,Sun,2020-10-04,1:00PM,@,boxscore,2020,Washington Football Team,Baltimore Ravens,True,Baltimore Ravens,Washington Football Team,2020-4-Baltimore Ravens-Washington Football Team,1641.4885209099766,2974.3588138735895
5381,4,Sun,2020-10-04,1:00PM,,boxscore,2020,Tampa Bay Buccaneers,Los Angeles Chargers,True,Tampa Bay Buccaneers,Los Angeles Chargers,2020-4-Tampa Bay Buccaneers-Los Angeles Chargers,1462.8814813480355,1950.606093505428
5382,4,Sun,2020-10-04,4:05PM,,boxscore,2020,Los Angeles Rams,New York Giants,True,Los Angeles Rams,New York Giants,2020-4-Los Angeles Rams-New York Giants,1608.3190483175288,1611.7974284012203
5383,4,Sun,2020-10-04,4:25PM,@,boxscore,2020,Las Vegas Raiders,Buffalo Bills,True,Buffalo Bills,Las Vegas Raiders,2020-4-Buffalo Bills-Las Vegas Raiders,1549.4483416943328,55.502129103336564
5384,4,Sun,2020-10-04,8:20PM,@,boxscore,2020,San Francisco 49ers,Philadelphia Eagles,True,Philadelphia Eagles,San Francisco 49ers,2020-4-Philadelphia Eagles-San Francisco 49ers,1575.8174501075935,3509.1110573963656
5385,4,Mon,2020-10-05,7:05PM,,boxscore,2020,Kansas City Chiefs,New England Patriots,True,Kansas City Chiefs,New England Patriots,2020-4-Kansas City Chiefs-New England Patriots,1723.1702833675772,1188.0177232749359
5386,4,Mon,2020-10-05,8:15PM,,boxscore,2020,Green Bay Packers,Atlanta Falcons,True,Green Bay Packers,Atlanta Falcons,2020-4-Green Bay Packers-Atlanta Falcons,1628.756185122662,3374.72258015044
5387,5,Thu,2020-10-08,8:20PM,,boxscore,2020,Chicago Bears,Tampa Bay Buccaneers,True,Chicago Bears,Tampa Bay Buccaneers,2020-5-Chicago Bears-Tampa Bay Buccaneers,1537.3364119026169,1058.5619990502892
5388,5,Sun,2020-10-11,1:00PM,@,boxscore,2020,Atlanta Falcons,Carolina Panthers,True,Carolina Panthers,Atlanta Falcons,2020-5-Carolina Panthers-Atlanta Falcons,1483.9726645507778,594.8483465334384
5389,5,Sun,2020-10-11,1:00PM,,boxscore,2020,Baltimore Ravens,Cincinnati Bengals,True,Baltimore Ravens,Cincinnati Bengals,2020-5-Baltimore Ravens-Cincinnati Bengals,1645.4444202024933,2986.3588127101707
5390,5,Sun,2020-10-11,1:00PM,@,boxscore,2020,New York Jets,Arizona Cardinals,True,Arizona Cardinals,New York Jets,2020-5-Arizona Cardinals-New York Jets,1440.964889520162,-218.4633470679256
5391,5,Sun,2020-10-11,1:00PM,,boxscore,2020,Houston Texans,Jacksonville Jaguars,True,Houston Texans,Jacksonville Jaguars,2020-5-Houston Texans-Jacksonville Jaguars,1520.3043578974755,345.7860771120118
5392,5,Sun,2020-10-11,1:00PM,@,boxscore,2020,Kansas City Chiefs,Las Vegas Raiders,True,Las Vegas Raiders,Kansas City Chiefs,2020-5-Las Vegas Raiders-Kansas City Chiefs,1657.2714598535968,1510.241132444626
5393,5,Sun,2020-10-11,1:00PM,,boxscore,2020,Pittsburgh Steelers,Philadelphia Eagles,True,Pittsburgh Steelers,Philadelphia Eagles,2020-5-Pittsburgh Steelers-Philadelphia Eagles,1620.3217472333777,3550.4507419314405
5394,5,Sun,2020-10-11,1:00PM,@,boxscore,2020,Washington Football Team,Los Angeles Rams,True,Los Angeles Rams,Washington Football Team,2020-5-Los Angeles Rams-Washington Football Team,1612.2052375363007,1619.8491952796426
5395,5,Sun,2020-10-11,4:05PM,@,boxscore,2020,San Francisco 49ers,Miami Dolphins,True,Miami Dolphins,San Francisco 49ers,2020-5-Miami Dolphins-San Francisco 49ers,1444.413863032285,1811.9822492292938
5396,5,Sun,2020-10-11,4:25PM,,boxscore,2020,Cleveland Browns,Indianapolis Colts,True,Cleveland Browns,Indianapolis Colts,2020-5-Cleveland Browns-Indianapolis Colts,1413.9711770739032,-628.2748994671858
5397,5,Sun,2020-10-11,4:25PM,,boxscore,2020,Dallas Cowboys,New York Giants,True,Dallas Cowboys,New York Giants,2020-5-Dallas Cowboys-New York Giants,1542.690755088538,508.8524908708554
5398,5,Sun,2020-10-11,8:20PM,,boxscore,2020,Seattle Seahawks,Minnesota Vikings,True,Seattle Seahawks,Minnesota Vikings,2020-5-Seattle Seahawks-Minnesota Vikings,1659.8791122766697,2147.887339292993
5399,5,Mon,2020-10-12,8:15PM,,boxscore,2020,New Orleans Saints,Los Angeles Chargers,True,New Orleans Saints,Los Angeles Chargers,2020-5-New Orleans Saints-Los Angeles Chargers,1652.9667332988292,2631.9966408296555
5400,5,Tue,2020-10-13,7:00PM,,boxscore,2020,Tennessee Titans,Buffalo Bills,True,Tennessee Titans,Buffalo Bills,2020-5-Tennessee Titans-Buffalo Bills,1580.0515691668465,2267.493344660189
5401,6,Sun,2020-10-18,1:00PM,@,boxscore,2020,New England Patriots,Denver Broncos,True,Denver Broncos,New England Patriots,2020-6-Denver Broncos-New England Patriots,1487.2328596149139,2718.7013115847353
5402,6,Sun,2020-10-18,1:00PM,@,boxscore,2020,Jacksonville Jaguars,Detroit Lions,True,Detroit Lions,Jacksonville Jaguars,2020-6-Detroit Lions-Jacksonville Jaguars,1427.9203440091107,-511.7753324215128
5403,6,Sun,2020-10-18,1:00PM,@,boxscore,2020,Minnesota Vikings,Atlanta Falcons,True,Atlanta Falcons,Minnesota Vikings,2020-6-Atlanta Falcons-Minnesota Vikings,1497.600538632729,621.7020971818503
5404,6,Sun,2020-10-18,1:00PM,@,boxscore,2020,Carolina Panthers,Chicago Bears,True,Chicago Bears,Carolina Panthers,2020-6-Chicago Bears-Carolina Panthers,1546.422314808111,1069.7843230913809
5405,6,Sun,2020-10-18,1:00PM,,boxscore,2020,Indianapolis Colts,Cincinnati Bengals,True,Indianapolis Colts,Cincinnati Bengals,2020-6-Indianapolis Colts-Cincinnati Bengals,1500.4697544848689,3106.670333793619
5406,6,Sun,2020-10-18,1:00PM,,boxscore,2020,Pittsburgh Steelers,Cleveland Browns,True,Pittsburgh Steelers,Cleveland Browns,2020-6-Pittsburgh Steelers-Cleveland Browns,1625.7113972126315,3562.4507419310116
5407,6,Sun,2020-10-18,1:00PM,,boxscore,2020,Tennessee Titans,Houston Texans,True,Tennessee Titans,Houston Texans,2020-6-Tennessee Titans-Houston Texans,1588.9392749589617,2279.4931563359323
5408,6,Sun,2020-10-18,1:00PM,,boxscore,2020,New York Giants,Washington Football Team,True,New York Giants,Washington Football Team,2020-6-New York Giants-Washington Football Team,1357.9933588037425,2173.3640704925374
5409,6,Sun,2020-10-18,1:00PM,@,boxscore,2020,Philadelphia Eagles,Baltimore Ravens,True,Baltimore Ravens,Philadelphia Eagles,2020-6-Baltimore Ravens-Philadelphia Eagles,1654.1951228390683,2986.94372863255
5410,6,Sun,2020-10-18,4:05PM,,boxscore,2020,Miami Dolphins,New York Jets,True,Miami Dolphins,New York Jets,2020-6-Miami Dolphins-New York Jets,1453.2830511761017,1823.4325848471863
5411,6,Sun,2020-10-18,4:25PM,,boxscore,2020,Tampa Bay Buccaneers,Green Bay Packers,True,Tampa Bay Buccaneers,Green Bay Packers,2020-6-Tampa Bay Buccaneers-Green Bay Packers,1469.9281148137159,1950.5391924649734
5412,6,Sun,2020-10-18,8:20PM,,boxscore,2020,San Francisco 49ers,Los Angeles Rams,True,San Francisco 49ers,Los Angeles Rams,2020-6-San Francisco 49ers-Los Angeles Rams,1538.7375383474944,973.0921916886114
5413,6,Mon,2020-10-19,5:00PM,@,boxscore,2020,Buffalo Bills,Kansas City Chiefs,True,Kansas City Chiefs,Buffalo Bills,2020-6-Kansas City Chiefs-Buffalo Bills,1715.5127725558264,1189.7088388235902
5414,6,Mon,2020-10-19,8:15PM,@,boxscore,2020,Dallas Cowboys,Arizona Cardinals,True,Arizona Cardinals,Dallas Cowboys,2020-6-Arizona Cardinals-Dallas Cowboys,1454.9294165069439,-218.28373230231963
5415,7,Thu,2020-10-22,8:20PM,,boxscore,2020,Philadelphia Eagles,New York Giants,True,Philadelphia Eagles,New York Giants,2020-7-Philadelphia Eagles-New York Giants,1562.86635949269,3513.9224429322257
5416,7,Sun,2020-10-25,1:00PM,@,boxscore,2020,Houston Texans,Green Bay Packers,True,Green Bay Packers,Houston Texans,2020-7-Green Bay Packers-Houston Texans,1620.8801774519047,3386.7192792342107
5417,7,Sun,2020-10-25,1:00PM,@,boxscore,2020,Tennessee Titans,Pittsburgh Steelers,True,Pittsburgh Steelers,Tennessee Titans,2020-7-Pittsburgh Steelers-Tennessee Titans,1635.8280009758018,3574.4433028725784
5418,7,Sun,2020-10-25,1:00PM,@,boxscore,2020,Atlanta Falcons,Detroit Lions,True,Detroit Lions,Atlanta Falcons,2020-7-Detroit Lions-Atlanta Falcons,1440.6877053075464,-511.75775920701443
5419,7,Sun,2020-10-25,1:00PM,@,boxscore,2020,New York Jets,Buffalo Bills,True,Buffalo Bills,New York Jets,2020-7-Buffalo Bills-New York Jets,1539.3933513416976,31.529106247416276
5420,7,Sun,2020-10-25,1:00PM,,boxscore,2020,New Orleans Saints,Carolina Panthers,True,New Orleans Saints,Carolina Panthers,2020-7-New Orleans Saints-Carolina Panthers,1658.9776808715756,2643.9965499950335
5421,7,Sun,2020-10-25,1:00PM,@,boxscore,2020,Cincinnati Bengals,Cleveland Browns,True,Cleveland Browns,Cincinnati Bengals,2020-7-Cleveland Browns-Cincinnati Bengals,1418.5062301382782,-640.1456764398557
5422,7,Sun,2020-10-25,1:00PM,,boxscore,2020,Washington Football Team,Dallas Cowboys,True,Washington Football Team,Dallas Cowboys,2020-7-Washington Football Team-Dallas Cowboys,1339.367270556016,1480.1351586108017
5423,7,Sun,2020-10-25,4:05PM,@,boxscore,2020,Las Vegas Raiders,Tampa Bay Buccaneers,True,Tampa Bay Buccaneers,Las Vegas Raiders,2020-7-Tampa Bay Buccaneers-Las Vegas Raiders,1484.664181224975,1961.6575443846646
5424,7,Sun,2020-10-25,4:25PM,@,boxscore,2020,Denver Broncos,Kansas City Chiefs,True,Kansas City Chiefs,Denver Broncos,2020-7-Kansas City Chiefs-Denver Broncos,1720.3146720703771,1189.7106444783224
5425,7,Sun,2020-10-25,4:25PM,@,boxscore,2020,New England Patriots,San Francisco 49ers,True,San Francisco 49ers,New England Patriots,2020-7-San Francisco 49ers-New England Patriots,1553.4988579648204,973.0921922122654
5426,7,Sun,2020-10-25,4:25PM,,boxscore,2020,Los Angeles Chargers,Jacksonville Jaguars,True,Los Angeles Chargers,Jacksonville Jaguars,2020-7-Los Angeles Chargers-Jacksonville Jaguars,1496.0821368252512,1511.5372364645957
5427,7,Sun,2020-10-25,8:20PM,,boxscore,2020,Arizona Cardinals,Seattle Seahawks,True,Arizona Cardinals,Seattle Seahawks,2020-7-Arizona Cardinals-Seattle Seahawks,1471.6136751165022,-218.2837177224702
5428,7,Mon,2020-10-26,8:15PM,,boxscore,2020,Los Angeles Rams,Chicago Bears,True,Los Angeles Rams,Chicago Bears,2020-7-Los Angeles Rams-Chicago Bears,1607.7755800232123,1631.080412858793
5429,8,Thu,2020-10-29,8:20PM,@,boxscore,2020,Carolina Panthers,Atlanta Falcons,True,Atlanta Falcons,Carolina Panthers,2020-8-Atlanta Falcons-Carolina Panthers,1495.0479179048184,628.5430694625657
5430,8,Sun,2020-11-01,1:00PM,@,boxscore,2020,Detroit Lions,Indianapolis Colts,True,Indianapolis Colts,Detroit Lions,2020-8-Indianapolis Colts-Detroit Lions,1509.3229591494326,3118.670333782827
5431,8,Sun,2020-11-01,1:00PM,@,boxscore,2020,Green Bay Packers,Minnesota Vikings,True,Minnesota Vikings,Green Bay Packers,2020-8-Minnesota Vikings-Green Bay Packers,1560.1692903462497,1744.4979100739508
5432,8,Sun,2020-11-01,1:00PM,,boxscore,2020,Miami Dolphins,Los Angeles Rams,True,Miami Dolphins,Los Angeles Rams,2020-8-Miami Dolphins-Los Angeles Rams,1468.7545918915146,1832.4520182698107
5433,8,Sun,2020-11-01,1:00PM,@,boxscore,2020,Baltimore Ravens,Pittsburgh Steelers,True,Pittsburgh Steelers,Baltimore Ravens,2020-8-Pittsburgh Steelers-Baltimore Ravens,1647.623787350132,3586.0489188956735
5434,8,Sun,2020-11-01,1:00PM,,boxscore,2020,Buffalo Bills,New England Patriots,True,Buffalo Bills,New England Patriots,2020-8-Buffalo Bills-New England Patriots,1553.7128469473769,31.5291062497344
5435,8,Sun,2020-11-01,1:00PM,,boxscore,2020,Cincinnati Bengals,Tennessee Titans,True,Cincinnati Bengals,Tennessee Titans,2020-8-Cincinnati Bengals-Tennessee Titans,1364.560357653253,144.8516311025203
5436,8,Sun,2020-11-01,1:00PM,@,boxscore,2020,Cleveland Browns,Las Vegas Raiders,True,Las Vegas Raiders,Cleveland Browns,2020-8-Las Vegas Raiders-Cleveland Browns,1603.538904562587,1511.1227266969456
5437,8,Sun,2020-11-01,1:00PM,,boxscore,2020,Kansas City Chiefs,New York Jets,True,Kansas City Chiefs,New York Jets,2020-8-Kansas City Chiefs-New York Jets,1722.9330946673442,1194.29866439443
5438,8,Sun,2020-11-01,4:05PM,,boxscore,2020,Denver Broncos,Los Angeles Chargers,True,Denver Broncos,Los Angeles Chargers,2020-8-Denver Broncos-Los Angeles Chargers,1493.7880552424374,2730.688001661236
5439,8,Sun,2020-11-01,4:25PM,,boxscore,2020,Seattle Seahawks,San Francisco 49ers,True,Seattle Seahawks,San Francisco 49ers,2020-8-Seattle Seahawks-San Francisco 49ers,1651.4280674478985,2159.8734669990286
5440,8,Sun,2020-11-01,4:25PM,@,boxscore,2020,Chicago Bears,New Orleans Saints,True,New Orleans Saints,Chicago Bears,2020-8-New Orleans Saints-Chicago Bears,1666.4799016659226,2655.9952473715794
5441,8,Sun,2020-11-01,8:20PM,,boxscore,2020,Philadelphia Eagles,Dallas Cowboys,True,Philadelphia Eagles,Dallas Cowboys,2020-8-Philadelphia Eagles-Dallas Cowboys,1572.2199466077334,3525.922442588528
5442,8,Mon,2020-11-02,8:15PM,@,boxscore,2020,New York Giants,Tampa Bay Buccaneers,True,Tampa Bay Buccaneers,New York Giants,2020-8-Tampa Bay Buccaneers-New York Giants,1491.7505661453717,1964.5442110382942
5443,9,Thu,2020-11-05,8:20PM,@,boxscore,2020,San Francisco 49ers,Green Bay Packers,True,Green Bay Packers,San Francisco 49ers,2020-9-Green Bay Packers-San Francisco 49ers,1616.8060981326066,3398.718327875332
5444,9,Sun,2020-11-08,1:00PM,@,boxscore,2020,Indianapolis Colts,Baltimore Ravens,True,Baltimore Ravens,Indianapolis Colts,2020-9-Baltimore Ravens-Indianapolis Colts,1649.6072855470106,2978.9943324434853
5445,9,Sun,2020-11-08,1:00PM,,boxscore,2020,Minnesota Vikings,Detroit Lions,True,Minnesota Vikings,Detroit Lions,2020-9-Minnesota Vikings-Detroit Lions,1567.0921070571087,1756.4978844561913
5446,9,Sun,2020-11-08,1:00PM,@,boxscore,2020,Jacksonville Jaguars,Houston Texans,True,Houston Texans,Jacksonville Jaguars,2020-9-Houston Texans-Jacksonville Jaguars,1510.4409923987996,329.0201973623942
5447,9,Sun,2020-11-08,1:00PM,,boxscore,2020,Atlanta Falcons,Denver Broncos,True,Atlanta Falcons,Denver Broncos,2020-9-Atlanta Falcons-Denver Broncos,1505.5640133750353,628.5431361150748
5448,9,Sun,2020-11-08,1:00PM,,boxscore,2020,Buffalo Bills,Seattle Seahawks,True,Buffalo Bills,Seattle Seahawks,2020-9-Buffalo Bills-Seattle Seahawks,1567.4804370643012,31.529163571329832
5449,9,Sun,2020-11-08,1:00PM,,boxscore,2020,Kansas City Chiefs,Carolina Panthers,True,Kansas City Chiefs,Carolina Panthers,2020-9-Kansas City Chiefs-Carolina Panthers,1727.1042372341906,1205.9868337765472
5450,9,Sun,2020-11-08,1:00PM,,boxscore,2020,Tennessee Titans,Chicago Bears,True,Tennessee Titans,Chicago Bears,2020-9-Tennessee Titans-Chicago Bears,1572.2272820407493,2279.4899259234244
5451,9,Sun,2020-11-08,1:00PM,@,boxscore,2020,Washington Football Team,New York Giants,True,New York Giants,Washington Football Team,2020-9-New York Giants-Washington Football Team,1355.5103575824642,2170.2461796270854
5452,9,Sun,2020-11-08,4:05PM,@,boxscore,2020,Los Angeles Chargers,Las Vegas Raiders,True,Las Vegas Raiders,Los Angeles Chargers,2020-9-Las Vegas Raiders-Los Angeles Chargers,1633.39144907195,1517.322528450347
5453,9,Sun,2020-11-08,4:25PM,@,boxscore,2020,Arizona Cardinals,Miami Dolphins,True,Miami Dolphins,Arizona Cardinals,2020-9-Miami Dolphins-Arizona Cardinals,1479.7783034577303,1844.4519286634863
5454,9,Sun,2020-11-08,4:25PM,@,boxscore,2020,Dallas Cowboys,Pittsburgh Steelers,True,Pittsburgh Steelers,Dallas Cowboys,2020-9-Pittsburgh Steelers-Dallas Cowboys,1654.506124223689,3598.0489186839054
5455,9,Sun,2020-11-08,8:20PM,@,boxscore,2020,Tampa Bay Buccaneers,New Orleans Saints,True,New Orleans Saints,Tampa Bay Buccaneers,2020-9-New Orleans Saints-Tampa Bay Buccaneers,1672.575254333654,2667.775200115498
5456,9,Mon,2020-11-09,8:15PM,@,boxscore,2020,New York Jets,New England Patriots,True,New England Patriots,New York Jets,2020-9-New England Patriots-New York Jets,1645.8311241751194,3929.1468771743625
5457,10,Thu,2020-11-12,8:20PM,@,boxscore,2020,Tennessee Titans,Indianapolis Colts,True,Indianapolis Colts,Tennessee Titans,2020-10-Indianapolis Colts-Tennessee Titans,1515.2120112150114,3126.917097502266
5458,10,Sun,2020-11-15,1:00PM,,boxscore,2020,Cleveland Browns,Houston Texans,True,Cleveland Browns,Houston Texans,2020-10-Cleveland Browns-Houston Texans,1426.8996156228259,-652.1034783202207
5459,10,Sun,2020-11-15,1:00PM,,boxscore,2020,Detroit Lions,Washington Football Team,True,Detroit Lions,Washington Football Team,2020-10-Detroit Lions-Washington Football Team,1431.4259587309057,-535.7576163987554
5460,10,Sun,2020-11-15,1:00PM,,boxscore,2020,Green Bay Packers,Jacksonville Jaguars,True,Green Bay Packers,Jacksonville Jaguars,2020-10-Green Bay Packers-Jacksonville Jaguars,1620.8661355461454,3410.7183277213207
5461,10,Sun,2020-11-15,1:00PM,@,boxscore,2020,Carolina Panthers,Tampa Bay Buccaneers,True,Tampa Bay Buccaneers,Carolina Panthers,2020-10-Tampa Bay Buccaneers-Carolina Panthers,1495.7960967266088,1964.7604578749183
5462,10,Sun,2020-11-15,1:00PM,,boxscore,2020,New York Giants,Philadelphia Eagles,True,New York Giants,Philadelphia Eagles,2020-10-New York Giants-Philadelphia Eagles,1372.8901133216589,2170.2510753110178
5463,10,Sun,2020-11-15,4:05PM,,boxscore,2020,Las Vegas Raiders,Denver Broncos,True,Las Vegas Raiders,Denver Broncos,2020-10-Las Vegas Raiders-Denver Broncos,1657.569152311109,1517.3336295443878
5464,10,Sun,2020-11-15,4:05PM,,boxscore,2020,Miami Dolphins,Los Angeles Chargers,True,Miami Dolphins,Los Angeles Chargers,2020-10-Miami Dolphins-Los Angeles Chargers,1490.5476289951825,1855.0478790853126
5465,10,Sun,2020-11-15,4:05PM,,boxscore,2020,Arizona Cardinals,Buffalo Bills,True,Arizona Cardinals,Buffalo Bills,2020-10-Arizona Cardinals-Buffalo Bills,1474.716228543445,-228.1072282228734
5466,10,Sun,2020-11-15,4:25PM,,boxscore,2020,Pittsburgh Steelers,Cincinnati Bengals,True,Pittsburgh Steelers,Cincinnati Bengals,2020-10-Pittsburgh Steelers-Cincinnati Bengals,1658.1934838023583,3610.048918655968
5467,10,Sun,2020-11-15,4:25PM,,boxscore,2020,New Orleans Saints,San Francisco 49ers,True,New Orleans Saints,San Francisco 49ers,2020-10-New Orleans Saints-San Francisco 49ers,1679.68032307624,2679.7745940961872
5468,10,Sun,2020-11-15,4:25PM,,boxscore,2020,Los Angeles Rams,Seattle Seahawks,True,Los Angeles Rams,Seattle Seahawks,2020-10-Los Angeles Rams-Seattle Seahawks,1604.5241754130911,1622.5803011385258
5469,10,Sun,2020-11-15,8:20PM,,boxscore,2020,New England Patriots,Baltimore Ravens,True,New England Patriots,Baltimore Ravens,2020-10-New England Patriots-Baltimore Ravens,1658.3295484967703,3941.0965301357132
